Name      Surname   HW1     HW2     HW3     HW4     HW5     HW6     HW7     Exam    
Name5627  Surname1  8.14    4.04    4.07    2.83    9.93    9.25    4.50    9.54    
Name5628  Surname2  8.56    9.17    2.82    5.32    1.83    8.91    5.63    2.63    
Name5629  Surname1  1.05    4.99    6.12    5.27    9.53    7.78    1.05    4.72    
Name5630  Surname2  7.09    8.76    5.31    6.78    3.54    8.16    4.32    7.73    
Name5631  Surname1  4.55    5.72    3.95    7.63    6.01    5.47    3.59    9.15    
Name5632  Surname2  1.21    8.81    8.39    5.43    8.43    3.44    1.30    6.89    
Name5633  Surname1  8.64    3.54    1.42    3.91    7.65    1.08    5.61    2.78    
Name5634  Surname2  6.96    1.08    5.52    8.47    6.27    3.74    1.59    2.85    
Name5635  Surname1  9.60    6.93    4.77    7.01    9.75    6.35    4.82    5.28    
Name5636  Surname2  7.19    8.88    3.63    9.23    6.21    8.81    9.98    1.07    
Name5637  Surname1  2.39    5.75    5.37    7.72    3.81    5.54    2.50    1.61    
Name5638  Surname2  5.66    8.15    4.91    7.56    6.20    9.15    7.01    5.85    
Name5639  Surname1  3.13    3.99    4.05    7.16    8.00    9.40    2.01    8.27    
Name5640  Surname2  5.25    8.10    8.24    1.62    9.45    2.29    8.52    3.00    
Name5641  Surname1  1.46    7.99    4.23    7.74    2.80    7.61    3.68    3.66    
Name5642  Surname2  6.13    3.14    7.19    4.20    4.67    9.88    3.20    7.84    
Name5643  Surname1  7.93    9.95    3.67    5.05    9.91    5.53    7.81    8.77    
Name5644  Surname2  5.24    3.66    5.38    3.68    3.48    1.48    1.67    8.56    
Name5645  Surname1  2.29    2.00    2.31    2.98    6.89    6.87    2.06    1.94    
Name5646  Surname2  5.15    6.33    4.98    6.54    9.74    1.70    1.39    2.38    
Name5647  Surname1  1.50    9.30    5.63    1.68    1.29    3.81    3.47    6.95    
Name5648  Surname2  3.00    8.54    1.53    4.49    7.25    5.22    8.11    6.35    
Name5649  Surname1  4.37    3.32    7.79    6.67    4.20    1.44    8.60    1.59    
Name5650  Surname2  1.17    8.58    3.81    5.14    6.33    2.10    3.10    2.83    
Name5651  Surname1  2.76    4.49    5.68    9.29    3.64    8.07    1.35    6.01    
Name5652  Surname2  4.49    3.61    8.56    2.20    9.66    9.29    7.26    9.37    
Name5653  Surname1  7.62    8.50    8.24    9.05    5.08    2.46    2.16    2.85    
Name5654  Surname2  5.79    7.86    6.65    6.23    7.15    7.00    2.41    5.84    
Name5655  Surname1  1.71    1.49    2.97    6.85    8.50    9.97    5.07    9.19    
Name5656  Surname2  4.86    8.52    1.06    9.42    8.03    3.09    5.79    7.90    
Name5657  Surname1  2.90    5.75    1.11    1.02    3.88    8.14    1.90    5.34    
Name5658  Surname2  5.71    8.52    1.48    5.58    4.23    2.57    6.85    7.97    
Name5659  Surname1  2.55    7.03    6.85    1.83    7.87    6.12    9.01    3.58    
Name5660  Surname2  7.66    6.26    4.50    1.20    9.52    4.91    5.59    2.85    
Name5661  Surname1  9.77    8.94    7.55    8.95    5.91    2.41    7.50    4.14    
Name5662  Surname2  1.63    4.56    5.93    9.47    2.03    3.86    1.20    7.06    
Name5663  Surname1  6.31    3.96    7.67    6.63    5.85    8.64    8.06    7.01    
Name5664  Surname2  3.15    5.45    5.18    6.35    2.74    8.56    6.99    3.95    
Name5665  Surname1  7.40    4.38    1.88    4.57    2.29    7.69    8.17    5.89    
Name5666  Surname2  1.99    8.24    5.98    2.24    5.98    8.79    5.55    8.02    
Name5667  Surname1  1.41    7.78    2.21    6.50    3.20    4.75    8.35    5.34    
Name5668  Surname2  4.20    3.82    5.78    1.92    2.51    4.13    1.70    3.34    
Name5669  Surname1  5.88    2.73    5.84    9.52    8.66    9.55    1.85    6.27    
Name5670  Surname2  7.09    9.59    4.81    1.53    4.33    4.84    6.43    4.71    
Name5671  Surname1  1.02    4.68    9.54    1.09    9.31    9.76    4.81    1.95    
Name5672  Surname2  1.92    6.75    8.80    5.04    2.71    5.04    2.10    6.87    
Name5673  Surname1  2.35    9.35    3.80    1.87    9.63    7.94    4.58    6.71    
Name5674  Surname2  5.74    5.52    1.27    6.18    3.56    9.33    3.83    9.67    
Name5675  Surname1  7.88    3.55    1.50    3.13    5.71    9.39    8.63    7.79    
Name5676  Surname2  3.70    4.20    5.97    8.28    6.63    7.78    6.38    5.80    
Name5677  Surname1  7.86    1.89    3.14    7.10    1.59    9.96    3.09    3.89    
Name5678  Surname2  9.20    3.35    3.66    9.08    6.52    1.05    5.92    7.69    
Name5679  Surname1  8.70    9.30    2.59    6.47    1.31    7.05    8.83    8.36    
Name5680  Surname2  4.94    9.54    7.59    1.17    5.16    8.85    1.98    4.37    
Name5681  Surname1  7.14    5.49    8.72    3.95    4.86    1.93    3.12    8.49    
Name5682  Surname2  5.45    8.28    3.19    6.05    9.64    7.70    8.66    5.00    
Name5683  Surname1  8.88    2.06    9.78    7.56    8.32    3.40    8.28    9.52    
Name5684  Surname2  6.56    9.84    9.23    8.65    1.16    1.56    3.71    7.28    
Name5685  Surname1  8.51    7.73    4.39    1.78    9.20    1.59    7.21    1.98    
Name5686  Surname2  2.01    2.63    9.27    4.05    9.14    5.89    6.39    6.15    
Name5687  Surname1  1.36    5.94    9.16    8.73    3.89    6.85    6.08    6.74    
Name5688  Surname2  3.24    7.65    2.32    4.49    9.95    8.47    4.75    4.24    
Name5689  Surname1  3.92    5.21    6.52    3.14    9.96    9.18    8.83    3.97    
Name5690  Surname2  1.29    2.42    9.31    3.69    4.60    4.21    3.94    6.33    
Name5691  Surname1  6.05    8.70    9.04    6.89    1.48    6.40    1.22    7.30    
Name5692  Surname2  7.23    6.30    1.27    8.22    6.38    2.48    1.89    5.87    
Name5693  Surname1  3.82    3.15    2.00    9.36    6.93    4.28    3.36    2.40    
Name5694  Surname2  7.52    2.24    2.94    3.20    7.46    2.58    9.90    5.72    
Name5695  Surname1  9.04    8.13    2.10    4.26    7.18    6.63    8.47    6.39    
Name5696  Surname2  8.48    6.75    8.13    8.47    2.05    9.61    3.54    2.93    
Name5697  Surname1  8.26    6.75    1.46    6.57    9.56    1.99    6.43    5.28    
Name5698  Surname2  2.18    9.04    3.51    2.91    7.72    1.89    2.62    5.97    
Name5699  Surname1  8.28    7.45    6.13    6.81    8.87    4.03    5.50    8.92    
Name5700  Surname2  8.87    6.14    7.37    3.03    4.44    1.77    9.58    1.51    
Name5701  Surname1  5.90    3.30    5.23    3.86    6.73    3.69    3.81    4.71    
Name5702  Surname2  1.07    2.13    5.38    5.69    5.00    2.59    3.95    3.49    
Name5703  Surname1  8.11    5.92    6.03    2.15    7.28    1.84    3.29    1.85    
Name5704  Surname2  8.43    4.67    6.32    4.07    2.23    3.99    3.83    6.45    
Name5705  Surname1  7.28    5.95    2.05    1.78    8.08    4.74    9.11    1.54    
Name5706  Surname2  5.75    2.45    1.46    1.30    6.59    1.71    1.30    8.70    
Name5707  Surname1  9.46    8.10    1.08    2.45    1.72    9.62    6.89    7.57    
Name5708  Surname2  2.38    2.19    2.82    6.55    5.63    9.90    2.40    3.51    
Name5709  Surname1  1.43    8.53    7.79    9.83    8.56    2.68    7.24    8.69    
Name5710  Surname2  7.82    5.52    6.75    2.69    1.50    7.02    8.04    5.34    
Name5711  Surname1  5.04    6.14    5.07    5.80    5.54    4.25    4.53    5.53    
Name5712  Surname2  8.88    2.00    7.92    2.31    3.68    1.06    9.70    1.58    
Name5713  Surname1  7.84    4.08    6.71    7.74    1.97    4.30    1.74    4.74    
Name5714  Surname2  9.28    2.45    1.18    5.51    2.29    2.29    6.66    4.16    
Name5715  Surname1  8.71    1.97    9.49    1.94    2.76    4.26    5.16    3.69    
Name5716  Surname2  7.06    3.61    4.42    7.68    8.48    6.51    1.63    6.45    
Name5717  Surname1  1.62    4.88    5.03    8.29    9.99    1.79    1.10    2.46    
Name5718  Surname2  4.78    1.09    1.97    7.10    5.20    7.55    3.49    7.05    
Name5719  Surname1  7.07    1.41    8.36    6.22    4.30    2.68    7.52    7.92    
Name5720  Surname2  1.43    7.02    7.38    5.12    8.86    7.96    7.26    8.82    
Name5721  Surname1  1.60    1.02    1.24    6.26    2.00    9.36    5.35    3.56    
Name5722  Surname2  7.83    3.60    8.90    7.44    9.69    5.43    5.01    2.66    
Name5723  Surname1  1.17    2.58    1.37    3.29    4.67    3.90    6.72    6.87    
Name5724  Surname2  6.36    5.19    9.46    8.47    6.96    8.31    9.50    1.61    
Name5725  Surname1  9.87    3.08    3.56    8.12    5.08    1.43    8.10    5.76    
Name5726  Surname2  7.36    4.71    7.68    5.37    3.99    8.68    9.09    9.59    
Name5727  Surname1  2.29    1.31    3.18    3.10    7.45    5.27    3.28    8.63    
Name5728  Surname2  5.31    2.20    8.65    2.75    1.34    4.70    8.67    7.42    
Name5729  Surname1  7.14    1.34    8.65    2.58    5.74    7.89    7.80    2.61    
Name5730  Surname2  2.21    8.50    7.39    5.46    6.06    4.91    7.69    2.90    
Name5731  Surname1  6.03    5.92    1.55    5.45    9.99    7.65    2.08    3.03    
Name5732  Surname2  8.82    1.09    3.18    2.23    2.37    2.49    2.47    6.46    
Name5733  Surname1  8.08    8.98    1.14    8.54    7.67    5.33    3.18    5.09    
Name5734  Surname2  8.02    8.13    8.24    2.46    6.18    8.12    8.89    8.83    
Name5735  Surname1  8.77    7.06    5.08    3.12    7.16    6.36    1.12    9.95    
Name5736  Surname2  7.64    1.43    5.94    4.19    8.60    5.24    2.07    4.75    
Name5737  Surname1  2.29    7.76    9.06    2.04    1.11    3.81    2.19    2.77    
Name5738  Surname2  2.97    4.15    8.45    3.44    1.52    3.64    6.51    2.88    
Name5739  Surname1  1.76    2.42    7.66    2.21    8.51    5.64    8.52    3.07    
Name5740  Surname2  1.15    7.07    2.59    5.56    1.17    3.31    2.09    4.20    
Name5741  Surname1  3.53    4.21    9.23    6.56    2.16    7.02    2.85    2.41    
Name5742  Surname2  7.36    9.66    8.67    9.64    3.48    5.51    5.31    2.35    
Name5743  Surname1  2.85    8.73    9.68    6.35    7.13    8.71    2.64    4.98    
Name5744  Surname2  7.43    1.17    8.00    2.27    6.42    9.38    8.72    9.40    
Name5745  Surname1  9.74    3.43    9.52    2.09    6.23    5.65    1.48    9.14    
Name5746  Surname2  6.13    1.89    1.66    7.34    5.01    1.85    4.86    5.58    
Name5747  Surname1  7.38    2.46    7.32    6.60    7.63    9.45    2.53    5.27    
Name5748  Surname2  4.96    1.34    7.87    5.02    9.74    7.12    3.89    1.50    
Name5749  Surname1  7.42    2.73    2.44    5.79    6.86    8.84    4.20    4.58    
Name5750  Surname2  1.59    7.87    3.92    3.15    8.33    4.55    3.36    9.94    
Name5751  Surname1  4.61    3.99    7.50    1.83    5.76    7.64    7.31    8.96    
Name5752  Surname2  5.80    5.34    7.76    1.09    9.36    2.72    1.31    8.22    
Name5753  Surname1  3.16    4.59    5.19    1.74    4.23    2.16    6.49    8.13    
Name5754  Surname2  6.78    8.11    7.98    4.17    4.68    6.61    5.93    1.62    
Name5755  Surname1  9.19    5.15    1.37    5.44    1.75    4.55    2.15    5.63    
Name5756  Surname2  4.66    7.35    1.73    1.26    6.34    4.89    1.89    3.29    
Name5757  Surname1  4.25    1.49    9.38    2.41    8.63    6.65    7.22    6.14    
Name5758  Surname2  6.98    9.03    2.27    6.66    6.74    2.97    6.41    2.81    
Name5759  Surname1  3.72    5.19    6.19    1.80    4.21    9.85    6.08    8.30    
Name5760  Surname2  6.61    3.31    9.95    5.97    7.85    9.07    2.36    4.71    
Name5761  Surname1  7.55    7.14    9.80    6.48    8.90    3.84    9.25    7.97    
Name5762  Surname2  3.89    6.49    5.15    4.34    8.95    4.99    9.32    9.08    
Name5763  Surname1  9.45    3.64    2.17    5.68    1.13    9.00    9.55    6.56    
Name5764  Surname2  2.43    5.73    5.90    4.51    1.59    5.95    8.37    4.26    
Name5765  Surname1  1.65    1.26    4.86    8.79    4.63    6.41    3.05    8.66    
Name5766  Surname2  9.59    8.61    3.72    6.62    4.28    2.17    2.18    5.33    
Name5767  Surname1  6.50    7.08    8.24    7.31    5.87    2.88    8.93    2.97    
Name5768  Surname2  9.08    9.86    2.28    5.13    7.44    8.94    8.16    6.78    
Name5769  Surname1  2.42    4.50    1.66    9.84    2.84    7.95    9.05    1.58    
Name5770  Surname2  6.81    7.24    5.81    9.00    2.80    3.56    7.77    4.41    
Name5771  Surname1  6.83    1.02    1.87    6.19    1.65    7.09    7.69    6.84    
Name5772  Surname2  2.67    2.27    4.77    7.25    2.03    1.62    6.56    5.31    
Name5773  Surname1  6.05    2.57    2.53    2.27    3.61    8.97    3.47    4.42    
Name5774  Surname2  6.70    1.42    7.13    2.94    3.19    8.18    3.95    8.66    
Name5775  Surname1  2.67    3.37    6.23    9.93    8.83    4.61    8.27    5.65    
Name5776  Surname2  9.77    4.02    7.89    6.06    7.56    4.06    6.63    7.31    
Name5777  Surname1  9.95    7.70    5.13    7.44    1.55    5.60    4.27    6.58    
Name5778  Surname2  5.69    1.29    2.93    3.95    6.81    7.94    5.96    3.30    
Name5779  Surname1  7.97    5.04    7.23    9.18    7.69    7.19    6.95    1.69    
Name5780  Surname2  2.83    7.63    6.94    1.15    7.66    8.71    3.37    1.88    
Name5781  Surname1  7.64    8.63    7.47    7.42    3.12    6.99    7.22    3.36    
Name5782  Surname2  8.83    8.83    3.01    7.88    9.98    6.05    4.97    3.06    
Name5783  Surname1  9.95    6.93    5.81    3.98    9.62    8.86    3.48    6.05    
Name5784  Surname2  6.11    1.84    7.15    9.78    5.87    6.97    3.17    1.36    
Name5785  Surname1  1.54    5.70    2.64    8.95    3.46    8.50    2.43    3.74    
Name5786  Surname2  2.10    7.28    5.72    6.16    9.94    3.55    9.97    1.73    
Name5787  Surname1  8.43    7.78    8.84    6.48    6.56    7.44    1.04    1.21    
Name5788  Surname2  2.11    9.44    9.72    3.32    3.72    7.66    5.13    1.08    
Name5789  Surname1  6.64    6.17    1.53    9.32    9.88    2.28    3.63    7.40    
Name5790  Surname2  7.02    6.01    4.96    3.17    2.92    1.07    3.18    1.71    
Name5791  Surname1  2.88    9.76    2.44    6.81    2.74    5.82    1.28    6.09    
Name5792  Surname2  3.40    9.93    3.62    3.93    8.15    9.31    4.88    2.30    
Name5793  Surname1  1.96    7.75    9.90    9.99    7.61    1.07    5.18    6.12    
Name5794  Surname2  8.15    5.73    4.14    2.36    6.08    9.73    6.01    6.66    
Name5795  Surname1  4.98    7.75    4.31    3.50    7.48    4.12    1.98    4.89    
Name5796  Surname2  1.11    6.43    3.49    8.03    5.98    5.34    1.05    8.10    
Name5797  Surname1  6.13    8.07    6.67    9.95    7.78    9.62    1.63    2.29    
Name5798  Surname2  4.87    9.24    9.81    7.45    9.46    4.36    1.84    8.38    
Name5799  Surname1  7.72    1.43    6.63    1.56    7.19    2.32    9.07    8.88    
Name5800  Surname2  5.34    4.42    5.85    8.98    2.42    1.02    3.90    6.83    
Name5801  Surname1  8.04    7.01    3.85    3.27    2.17    1.38    2.89    9.23    
Name5802  Surname2  7.51    5.39    9.82    9.10    2.38    3.72    6.73    9.74    
Name5803  Surname1  3.92    6.26    1.33    7.46    3.61    2.22    8.47    4.50    
Name5804  Surname2  3.02    4.51    8.10    2.48    4.10    7.77    7.34    1.22    
Name5805  Surname1  3.07    4.43    4.08    1.14    9.31    5.46    9.65    3.16    
Name5806  Surname2  5.32    4.71    4.50    2.20    2.66    5.74    2.58    4.36    
Name5807  Surname1  3.57    7.65    1.26    2.45    8.87    2.81    3.45    4.83    
Name5808  Surname2  5.53    6.03    2.50    7.33    8.27    5.45    1.22    9.45    
Name5809  Surname1  8.18    1.77    3.15    1.69    3.80    5.92    5.21    6.16    
Name5810  Surname2  2.18    8.68    5.06    2.23    3.50    3.73    8.95    6.71    
Name5811  Surname1  3.83    8.33    2.94    9.58    9.75    5.09    9.50    2.06    
Name5812  Surname2  5.26    5.86    1.96    7.99    3.79    2.72    8.86    6.78    
Name5813  Surname1  8.29    3.69    1.38    4.01    9.29    3.60    1.08    2.48    
Name5814  Surname2  7.88    9.93    1.16    3.81    4.08    8.46    8.52    4.44    
Name5815  Surname1  6.06    5.04    1.31    1.93    7.32    8.23    3.16    7.96    
Name5816  Surname2  4.60    8.44    3.46    5.43    8.28    9.66    9.49    3.02    
Name5817  Surname1  9.44    6.86    8.73    8.64    7.66    1.23    4.52    8.04    
Name5818  Surname2  5.54    7.87    6.15    4.29    7.54    3.57    9.16    5.80    
Name5819  Surname1  9.50    8.49    4.08    6.83    6.07    8.36    5.87    2.04    
Name5820  Surname2  9.79    7.09    4.48    9.68    6.01    6.54    7.66    5.72    
Name5821  Surname1  6.51    6.24    6.66    2.22    1.51    7.12    2.84    8.54    
Name5822  Surname2  3.84    4.70    3.80    3.09    6.71    3.48    1.89    2.82    
Name5823  Surname1  5.15    5.59    8.22    9.11    1.26    9.73    1.44    3.40    
Name5824  Surname2  3.67    3.55    8.56    6.64    5.26    4.46    7.26    3.89    
Name5825  Surname1  6.45    8.34    9.09    7.82    5.27    5.96    4.19    9.35    
Name5826  Surname2  5.57    4.50    7.09    2.11    7.57    9.22    6.53    8.18    
Name5827  Surname1  5.56    3.78    4.52    5.96    6.62    1.66    7.94    1.73    
Name5828  Surname2  8.19    9.46    4.30    6.77    4.19    4.42    4.51    2.30    
Name5829  Surname1  1.77    3.64    7.95    9.33    8.01    7.39    5.11    6.06    
Name5830  Surname2  5.55    3.87    3.11    7.89    3.78    8.32    6.07    2.24    
Name5831  Surname1  3.34    9.24    7.32    6.25    2.11    1.23    2.64    7.64    
Name5832  Surname2  3.62    2.53    5.03    9.73    9.63    6.92    4.86    9.14    
